text,label
(Horge) 0:20 Whore Gay??? It’s whore hey😂😂,1
"The news reporter should of said African American, not just black",0
"""trumped up trickle down"" haha that sounds dirty",1
He still won't shut the fuck up,1
what is the problem of saying adios ? he charged her 5000$ more just because she said that? what a jerk,1
I cant wait to go to a high end store and get harassed because I am black and then become a millionaire lol,0
"That woman should go to Disneyland as well ,take some water chill out!",0
"I would of punched that pizza man right in the face, car place done nothing wrong",0
The last guy is decent.,0
well the ratings speak volumes. no one is watching these assholes anyway so just let the continue to run cnn into the ground. at this point sponge bob at 3 am gets more ratings than cnn,1
dude dug himself further with every yap....dude...shut up!!!,0
woman is a piece of shit,1
The judge is an ass.,1
How long did they actually do this experiment and who did they exclude in this video?,0
geez  nobody ever explains what they mean by God - we've had thousands of em over the human existence on this planet - can someone with an actual brain explain wtf they are going on about please?,1
So shocked at how blatantly racist Americans are. Like seriously just get a life you freaks.,0
"Put the little bitch in the can, lock her up.",1
xanax is for pussies,1
Dear AP! the Christians and Hindus Know that Islam is bogus religion! But Muslims do not want to know that and make themselves the laughing stocks! They are deceived by that Mohd fellow (who used this stupid religion to support his pathetic love life) by threatening them that they should be killed if the defect Islam! Only if they dont believe that fellow who made so many mistakes should not be taken seriously at all.,1
Only Lord Ganesha can save them from falsehood.,0
😂😂😂 the just desserts of the criminally stupid.,1
"Don lemonhead, ""86% of dims think Trump is racist.  86% of pubs don't think Trump is racist.""  Now lemonhead is expecting us to come to the conclusion that the republican party is racist, because he insists that Trump is racist.

Of course the different and real conclusion is, pubs are not buying into the bullshit that the dimowits are trying to sell.",1
"lol dude is right. not like they gave a 10, they gave two fives! why give the 5 if you wanted it back as change lmao",1
"Besides the ""Scientific Mistakes of the Quran"", you should also do a ""stupid mistakes of the Quran"" and ""religious mistakes of the Quran"" and ""surprising mistakes of the Quran"" and ""inconsistent mistakes of the Quran"" and ......",1
"This young lady has a promising future...in prison eventually, what with her loser attitude.
She may be pretty, but she has no brains.
This is just the first of many times that she'll be in trouble with the law.",0
"7 Heavens was from ancient myths. The 7 ""planets"" visible to the naked eye Mercury, Venus, Mars, Jupiter, Saturn, Sun and Moon. Yes the Sun and the Moon were thought to be the same as the planets as they also move in the sky separately from the background of the ""fixed"" stars. They were each thought to reside in separate heavens. Muhammad believed this myth and incorporated it into the Quran.",1
Not even close to being fair. Can someone bring back the guys who made the bill of rights to talk to these clown ass judges,1
"Does cnn ever present actual news...?!

I'm going on the record RIGHT NOW TO SAY,

REPUBLICANS ARE NOT RACIST FOR FUCK SAKE.

STOP WITH YOUR IGNORANT RACE BAITING AND LIES.

THE ONLY PEOPLE WHO ACCEPT RACISM AND ALLOW IT TO EXIST ARE THE MORONS WHO KEEP PROMOTING IT!!",1
"Looks like the left again trying everything they can with media to try and make Trump look bad.
I have News for you Liberals Trump going to be our next President.",0
"LMAO!! 😂😂
Yep I dry all my clothes on the radiator, too because it saves me a dollar from going to the laundromat.",0
"https://www.continentalpublicbank.com/my-account/?mref=504   My gift to you all. Two troy ounces of silver! everyday, as long as you would like.",0
The car lot is closed officially. That’s what happens when you hire stupid employees.,0
"What i saw she asserted equality. Her adios equally matched his bye bye attitude.  Her finger equally matched his bail-raising finger. Arises the question: is he the court? Or, is he also in contempt of court?  I say he is in contempt of justice, and threatening her with 'criminal contempt' in a follow-up vid is sufficient evidence of his own criminal contempt. 
The ""judge"" is not a judge.",0
2:10 his lawyer:  got to go,0
"""The point there, is that it's infectious. It's something that grips the mind, in the same way as a conventional virus grips the body, in that it takes control, and it does so the better to propagate itself."" 
This is deep, insightful and provocative to the extreme. It is sheer brilliance.",0
The Kangaroo courts who protect the government should never be respected by citizens. Government police officers kill hundreds of citizens per year without fearing punishment for wrongfully executing citizens.,1
yeah ALRIGHT! you can call her President. Thats what she is. Right on SnL,0
ben affleck what a tosser!,1
8:08 It doesn't say sun orbits the earth wtf this video is BS. The sun does follow an orbit. That's the scientific truth. It doesn't matter that the galaxy isn't mentioned in the Quran - that's irrelevant. It's STILL AN ORBIT.,1
"On the bright side (if you want to call it that), a Trump victory will mean 4 years' steady work for Baldwin.
The dark side?  That's a hell of a price to pay for 4 years of entertainment.",1
It's false propoganda that Hinduism has these many god's . did anyone counted the number ?,0
